data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7179977,51,ARM4628,4628,"21 August 2020",2020,1,Protests,"Peaceful protest","Protesters (Armenia)","Health Workers (Armenia)",6,,,0,60,"Caucasus and Central Asia",Armenia,Shirak,Ani,,Maralik,40.5813,43.8706,1,Epress,National,"On 21 August 2020, 13 employees of maternity hospital organized a protest in Maralik and demanded the payment of their salaries for the previous 7 months. [size=13]",0,1599503174,ARM
7179646,51,ARM4623,4623,"20 August 2020",2020,1,Protests,"Peaceful protest","Protesters (Armenia)","AEF: Armenian Environmental Front",6,,,0,60,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,"RFE/RL; Hetq",National-International,"On 20 August 2020, members of Armenian Environmental Front, activists and residents of Jermuk and nearby villages organized a march in the streets of Yerevan (Yerevan, Armenia) against the use of the gold mine in Amulsar. [size=no report]",0,1599503173,ARM
7179647,51,ARM4625,4625,"20 August 2020",2020,1,Protests,"Peaceful protest","Protesters (Armenia)",,6,,,0,60,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,"A1+; Hraparak",National,"On 20 August 2020, former residents of Yekmalyan street and Dalma district held a protest in Yerevan (Yerevan, Armenia) and demanded the reimbursement for their demolished houses. [size=no report]",0,1599503173,ARM
7241348,51,ARM4811,4811,"20 August 2020",2020,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Syunik,Sisian,,Angeghakot,39.5705,45.9418,2,"Ministry of Foreign Affairs of Armenia",Other,"On 20 August 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns on the positions of the military forces of Armenia located near Angeghakot, Syunik, in 2 reported incidents during that day.",0,1602014401,ARM
7241350,51,ARM4812,4812,"20 August 2020",2020,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Aygedzor,40.8308,45.5439,2,"Ministry of Foreign Affairs of Armenia",Other,"On 20 August 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns on the positions of the military forces of Armenia located near Aygedzor, Tavush.",0,1602014401,ARM
7241351,51,ARM4813,4813,"20 August 2020",2020,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Aygepar,40.9293,45.4663,2,"Ministry of Foreign Affairs of Armenia",Other,"On 20 August 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns on the positions of the military forces of Armenia located near Aygepar, Tavush, in 2 reported incidents during that day.",0,1602014401,ARM
7241352,51,ARM4814,4814,"20 August 2020",2020,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Vayk,,Bardzruni,39.5198,45.482,2,"Ministry of Foreign Affairs of Armenia",Other,"On 20 August 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns on the positions of the military forces of Armenia located near Bardzruni, Vayots Dzor.",0,1602014401,ARM
7241353,51,ARM4815,4815,"20 August 2020",2020,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Chinari,40.8552,45.5761,2,"Ministry of Foreign Affairs of Armenia",Other,"On 20 August 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns on the positions of the military forces of Armenia located near Chinari, Tavush.",0,1602014401,ARM
7241355,51,ARM4816,4816,"20 August 2020",2020,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Movses,40.9057,45.4923,2,"Ministry of Foreign Affairs of Armenia",Other,"On 20 August 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns on the positions of the military forces of Armenia located near Movses, Tavush.",0,1602014401,ARM
7241357,51,ARM4817,4817,"20 August 2020",2020,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Gegharkunik,Karmir,,Vahan,40.5757,45.3992,2,"Ministry of Foreign Affairs of Armenia",Other,"On 20 August 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns on the positions of the military forces of Armenia located near Vahan, Gegharkunik.",0,1602014401,ARM
7241358,51,ARM4818,4818,"20 August 2020",2020,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,Yeraskh,39.7398,44.8282,2,"Ministry of Foreign Affairs of Armenia",Other,"On 20 August 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns on the positions of the military forces of Armenia located near Yeraskh, Ararat, in 2 reported incidents during that day.",0,1602014401,ARM
7241359,51,ARM4819,4819,"20 August 2020",2020,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,Zangakatun,39.8193,45.0419,2,"Ministry of Foreign Affairs of Armenia",Other,"On 20 August 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns on the positions of the military forces of Armenia located near Zangakatun, Ararat.",0,1602014401,ARM
7179668,51,ARM4624,4624,"20 August 2020",2020,1,Protests,"Peaceful protest","Protesters (Russia)",,6,,,0,60,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,A1+,National,"On 20 August 2020, around 30 citizens of the Russian Federation organized a protest in front of the house of government in Yerevan (Yerevan, Armenia) with the demand to organize their transfer from Armenia to Russia, due to coronavirus-related closure of borders. [size=around 30]",0,1599503173,ARM
7180003,51,ARM4626,4626,"20 August 2020",2020,1,Protests,"Peaceful protest","Protesters (Armenia)",,6,,,0,60,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,Hraparak,National,"On 20 August 2020, a group of people held a protest in Yerevan (Yerevan, Armenia) and demanded to postpone their credit payments for 1 year to neutralize the economic consequences of the coronavirus pandemic. [size=no report]",0,1599503174,ARM
7241340,51,ARM4805,4805,"19 August 2020",2020,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Gegharkunik,Vardenis,,Areguni,40.3372,45.6063,2,"Ministry of Foreign Affairs of Armenia",Other,"On 19 August 2020, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Areguni, Gegharkunik.",0,1602014401,ARM
7241342,51,ARM4806,4806,"19 August 2020",2020,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Aygepar,40.9293,45.4663,2,"Ministry of Foreign Affairs of Armenia",Other,"On 19 August 2020, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Aygepar, Tavush, in 5 reported incidents during that day.",0,1602014401,ARM
7241343,51,ARM4807,4807,"19 August 2020",2020,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Vayk,,Bardzruni,39.5198,45.482,2,"Ministry of Foreign Affairs of Armenia",Other,"On 19 August 2020, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Bardzruni, Vayots Dzor, in 2 reported incidents during that day.",0,1602014401,ARM
7241346,51,ARM4809,4809,"19 August 2020",2020,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Movses,40.9057,45.4923,2,"Ministry of Foreign Affairs of Armenia",Other,"On 19 August 2020, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Movses, Tavush, in 7 reported incidents during that day.",0,1602014401,ARM
7241384,51,ARM4808,4808,"19 August 2020",2020,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Chinari,40.8552,45.5761,2,"Ministry of Foreign Affairs of Armenia",Other,"On 19 August 2020, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Chinari, Tavush.",0,1602014401,ARM
7241387,51,ARM4810,4810,"19 August 2020",2020,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,Zangakatun,39.8193,45.0419,2,"Ministry of Foreign Affairs of Armenia",Other,"On 19 August 2020, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Zangakatun, Ararat, in 4 reported incidents during that day.",0,1602014401,ARM
7241333,51,ARM4799,4799,"18 August 2020",2020,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Aygepar,40.9293,45.4663,2,"Ministry of Foreign Affairs of Armenia",Other,"On 18 August 2020, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Aygepar, Tavush.",0,1602014401,ARM
7241335,51,ARM4801,4801,"18 August 2020",2020,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Chinari,40.8552,45.5761,2,"Ministry of Foreign Affairs of Armenia",Other,"On 18 August 2020, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Chinari, Tavush.",0,1602014401,ARM
7241337,51,ARM4802,4802,"18 August 2020",2020,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Gegharkunik,Vardenis,,Kakhakn,40.2842,45.7849,2,"Ministry of Foreign Affairs of Armenia",Other,"On 18 August 2020, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Kakhakn, Gegharkunik, in 7 reported incidents during that day.",0,1602014401,ARM
7241338,51,ARM4803,4803,"18 August 2020",2020,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Movses,40.9057,45.4923,2,"Ministry of Foreign Affairs of Armenia",Other,"On 18 August 2020, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Movses, Tavush, in 4 reported incidents during that day.",0,1602014401,ARM
7241339,51,ARM4804,4804,"18 August 2020",2020,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,Zangakatun,39.8193,45.0419,2,"Ministry of Foreign Affairs of Armenia",Other,"On 18 August 2020, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Zangakatun, Ararat.",0,1602014401,ARM
7241374,51,ARM4800,4800,"18 August 2020",2020,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Vayk,,Bardzruni,39.5198,45.482,2,"Ministry of Foreign Affairs of Armenia",Other,"On 18 August 2020, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Bardzruni, Vayots Dzor.",0,1602014401,ARM
7180963,51,ARM4622,4622,"18 August 2020",2020,1,Protests,"Peaceful protest","Protesters (Armenia)",,6,,,0,60,"Caucasus and Central Asia",Armenia,Gegharkunik,Vardenis,,Geghamasar,40.3115,45.6817,1,"Sputnik Armenia",National,"On 18 August 2020, local residents blocked the highway passing through Geghamasar village (Vardenis, Gegharkunik, Armenia) and protested against the environmental issues caused by the work of a nearby gold mine. [size=no report]",0,1599503176,ARM
7241331,51,ARM4798,4798,"17 August 2020",2020,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Idjevan,,Kirants,41.0471,45.098,2,"Ministry of Foreign Affairs of Armenia",Other,"On 17 August 2020, military forces of Azerbaijan fired with small arms on the positions of the military forces of Armenia located near Kirants, Tavush.",0,1602014401,ARM
7241322,51,ARM4792,4792,"16 August 2020",2020,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Chinari,40.8552,45.5761,2,"Ministry of Foreign Affairs of Armenia",Other,"On 16 August 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/artillery on the positions of the military forces of Armenia located near Chinari, Tavush, in 3 reported incidents during that day.",0,1602014401,ARM
7241325,51,ARM4794,4794,"16 August 2020",2020,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Kolagir,40.7942,45.421,2,"Ministry of Foreign Affairs of Armenia",Other,"On 16 August 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/artillery on the positions of the military forces of Armenia located near Kolagir, Tavush.",0,1602014401,ARM
7241326,51,ARM4795,4795,"16 August 2020",2020,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Movses,40.9057,45.4923,2,"Ministry of Foreign Affairs of Armenia",Other,"On 16 August 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/artillery on the positions of the military forces of Armenia located near Movses, Tavush, in 3 reported incidents during that day.",0,1602014401,ARM
7241327,51,ARM4796,4796,"16 August 2020",2020,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,"Nerkin Karmiraghbyur",40.9428,45.4379,2,"Ministry of Foreign Affairs of Armenia",Other,"On 16 August 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/artillery on the positions of the military forces of Armenia located near Nerkin Karmiraghbyur, Tavush, in 2 reported incidents during that day.",0,1602014401,ARM
7241328,51,ARM4797,4797,"16 August 2020",2020,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,Zangakatun,39.8193,45.0419,2,"Ministry of Foreign Affairs of Armenia",Other,"On 16 August 2020, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machineguns/artillery on the positions of the military forces of Armenia located near Zangakatun, Ararat, in 3 reported incidents during that day.",0,1602014401,ARM
